"x"
6.25045274542758e-06
8.02717274101569e-06
1.02694576382553e-05
1.30877856273391e-05
1.66156985350518e-05
2.10138100104311e-05
2.64743170128369e-05
3.32260331978361e-05
4.15399520163514e-05
5.17353334484727e-05
6.41862910078676e-05
7.93288347720534e-05
9.76683016160851e-05
0.000119787075583089
0.00014635246960879
0.000178124605017271
0.00021596408793229
0.000260839242858718
0.000313832624299532
0.000376146488771096
0.000449106873611175
0.000534165897430725
0.000632901872038536
0.000747016799414916
0.000878330822153466
0.00102877320404199
0.00120036944130715
0.00139522414645107
0.00161549940713273
0.00186338840324859
0.00214108416664809
0.00245074348940317
0.00279444612696606
0.00317414959965186
0.0035916400663962
0.0040484799243592
0.00454595297137168
0.00508500814925605
0.00566620305776228
0.00628964858377261
0.00695495612081016
0.00766118895204587
0.00840681942863383
0.0091896935877732
0.0100070048159879
0.0108552780688146
0.011730366006299
0.0126274581944154
0.0135411042580317
0.0144652515560237
0.0153932975906893
0.016318156971096
0.0172323423348592
0.0181280582082426
0.0189973063648242
0.0198320008434369
0.0206240904219262
0.0213656860292273
0.0220491903278725
0.0226674265240098
0.0232137633716314
0.0236822333383308
0.0240676409945983
0.0243656588769399
0.0245729083528481
0.0246870233752131
0.0247066954441598
0.0246316985816757
0.024462893652533
0.0242022119159829
0.0238526182476452
0.0234180550108818
0.0229033680633305
0.0223142168401662
0.0216569708461354
0.0209385952012558
0.0201665281112012
0.019348553267211
0.0184926702198694
0.0176069657179156
0.0166994888623919
0.0157781327060452
0.0148505246387319
0.0139239275544864
0.0130051534092301
0.0121004903649365
0.0112156442917182
0.0103556949785505
0.0095250669999414
0.00872751481199776
0.00796612131728723
0.00724330885171738
0.00656086131402957
0.00591995598271474
0.00532120344712663
0.00476469401803792
0.00425004897465803
0.00377647504537679
0.00334282060209689
0.00294763216594043
0.00258920996778512
0.00226566147274935
0.00197495195578594
0.00171495139877619
0.00148347716141437
0.00127833205304848
0.00109733759577214
0.000938362416736693
0.000799345837205838
0.000678316835639487
0.000573408651333374
0.000482869363949809
0.000405068833453782
0.000338502415891382
0.0002817918849226
0.000233683989154692
0.000193047063392705
0.000158866090263715
0.000130236579571118
0.000106357598362119
8.65242470265436e-05
7.01198375405532e-05
5.66079907207095e-05
4.55248312909116e-05
3.64714236502362e-05
2.91065581737172e-05
2.31399681582065e-05
1.83260314129677e-05
1.44579880843526e-05
1.13626875451897e-05
8.89586190732664e-06
6.93791168004071e-06
5.39017998949493e-06
4.17168525231514e-06
3.21627790250054e-06
2.47018435005038e-06
1.8899004614135e-06
1.44039717977065e-06
1.09360216128741e-06
8.27123239948246e-07
6.23181932056842e-07
4.67727870851457e-07
3.49707874398442e-07
2.60466179437775e-07
1.93255131367766e-07
1.42838241503397e-07
1.05169963143932e-07
7.71387709006868e-08
5.63621399329766e-08
4.10238106683079e-08
2.97452957008825e-08
2.14849500477854e-08
1.54590987755762e-08
1.10807144201719e-08
7.91197886051168e-09
5.62776871053743e-09
3.98768761074238e-09
2.81474971388931e-09
1.97921149432651e-09
1.38636757212515e-09
9.67382762562766e-10
6.72437715279134e-10
4.65628494419885e-10
3.21189101881379e-10
2.20706853254807e-10
1.51079174369519e-10
1.03021330149854e-10
6.9981535808201e-11
4.7355840780532e-11
3.19225370982559e-11
2.14365561153638e-11
1.43399090258368e-11
9.55589883241948e-12
6.3435220902427e-12
4.19491471722838e-12
2.76343708622252e-12
1.81346756963874e-12
1.18550604120824e-12
7.72025269354272e-13
5.00833102594389e-13
3.23659457861251e-13
2.08361437486536e-13
1.33622672568991e-13
8.5364387534637e-14
5.43259175119789e-14
3.44406371407102e-14
2.17504902675443e-14
1.36836100789196e-14
8.57563120771561e-15
5.35383851948183e-15
3.32964709892842e-15
2.06283699016557e-15
1.27310839198637e-15
7.82707720282989e-16
4.79366433504949e-16
2.92461962082483e-16
1.77748082515647e-16
1.07615350795771e-16
6.49048713102658e-17
3.89954670964672e-17
