2
25
1.1602828358937E-5
8.49176235864694E-4
0.0202455665045987
0.157238963568842
0.397821773258061
0.327880102843329
0.0880318267018502
0.00769949962701142
2.1937312818221E-4
2.03611588187116E-6
6.15629882387923E-9
6.06366263208471E-12
1.94557736769854E-15
2.03357464523811E-19
6.9242042249842E-24
7.6802924290773E-29
2.77513286834204E-34
3.26653972088488E-40
1.25253607559853E-46
1.56455444368462E-53
6.36633158774855E-61
8.43890245302568E-69
3.64402053856422E-77
5.12594335639455E-86
2.34890215748766E-95
